PetID,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID
13596,Cat,16,Domestic Short Hair,None,Female,Black,Yellow,White,Small,Short,No,No,No,Healthy,15,0,Selangor,5978762
13597,Dog,3,Mixed Breed,None,Female,Brown,Golden,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,9542303
13598,Cat,2,Domestic Short Hair,None,Male,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,6265773
13599,Cat,25,Domestic Medium Hair,None,Mixed,Black,Brown,Yellow,Small,Medium,No,Yes,No,Healthy,12,0,Selangor,4994492
13600,Cat,3,Domestic Short Hair,None,Male,Black,White,None,Medium,Short,No,No,No,Healthy,1,15,Selangor,181295
13601,Cat,1,Domestic Short Hair,None,Mixed,White,None,None,Small,Short,No,No,No,Healthy,2,0,Selangor,106520
13602,Cat,2,Domestic Medium Hair,None,Mixed,Black,Gray,White,Medium,Medium,Not Sure,Not Sure,No,Healthy,2,0,Selangor,8210222
13603,Dog,2,Mixed Breed,None,Male,Black,Brown,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,5074082
13604,Cat,12,Domestic Short Hair,None,Female,Brown,None,None,Medium,Short,Not Sure,Not Sure,Yes,Healthy,1,0,Johor,231736
13605,Cat,2,Domestic Short Hair,None,Male,Brown,White,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,1470315
13606,Dog,20,German Shepherd Dog,None,Male,Brown,None,None,Large,Long,Yes,Not Sure,Yes,Healthy,1,0,Selangor,5487336
13607,Dog,3,Mixed Breed,None,Female,Black,Yellow,White,Small,Short,No,Not Sure,Not Sure,Healthy,3,0,Selangor,7587658
13608,Dog,6,Mixed Breed,Mixed Breed,Male,Black,Brown,None,Large,Short,Yes,Yes,No,Healthy,1,50,Negeri Sembilan,2983905
13609,Dog,2,Mixed Breed,None,Female,Brown,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,8791038
13610,Cat,22,Persian,None,Female,Brown,Golden,White,Medium,Long,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,809696
13611,Dog,1,Mixed Breed,None,Mixed,Black,Brown,Cream,Medium,Medium,No,No,No,Healthy,5,0,Selangor,1647930
13612,Cat,1,Domestic Short Hair,None,Male,Black,Cream,White,Small,Short,No,No,No,Healthy,1,0,Selangor,9097220
13613,Cat,12,Domestic Short Hair,None,Female,Black,Brown,White,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,6819880
13614,Cat,2,Domestic Long Hair,None,Female,Black,Gray,White,Large,Long,Yes,Yes,Yes,Healthy,1,80,Kuala Lumpur,8406451
13615,Cat,1,Domestic Short Hair,None,Male,Black,White,None,Small,Short,No,No,No,Healthy,1,0,Selangor,7175323
13616,Cat,6,Tabby,None,Male,Gray,None,None,Medium,Short,No,No,No,Healthy,1,50,Selangor,618665
13617,Dog,3,German Shepherd Dog,Mixed Breed,Male,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,681770
13618,Cat,60,Tabby,None,Male,Black,Brown,Cream,Extra Large,Medium,Yes,Yes,Yes,Healthy,3,0,Kuala Lumpur,3656693
13619,Dog,36,Mixed Breed,None,Female,Cream,None,None,Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,7421644
13620,Cat,2,Domestic Short Hair,None,Female,Black,None,None,Small,Short,No,No,No,Healthy,2,0,Selangor,2076631
13621,Dog,6,Mixed Breed,None,Male,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,2735150
13622,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,3,0,Selangor,3410294
13623,Cat,8,Domestic Medium Hair,Persian,Mixed,Brown,Cream,White,Medium,Medium,No,No,Not Sure,Healthy,7,0,Kuala Lumpur,2367195
13624,Dog,2,Mixed Breed,Mixed Breed,Male,Black,Brown,Golden,Small,Short,No,No,Not Sure,Healthy,2,0,Selangor,7914828
13625,Cat,3,Domestic Short Hair,Domestic Short Hair,Female,Black,Cream,White,Medium,Medium,Yes,Yes,No,Healthy,3,0,Selangor,2598703
13626,Dog,1,Mixed Breed,None,Male,Brown,None,None,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,4,0,Selangor,2101692
13627,Cat,4,Domestic Short Hair,None,Female,Black,None,None,Medium,Short,No,No,No,Healthy,1,5,Selangor,5993424
13628,Cat,4,Domestic Short Hair,Siamese,Female,White,None,None,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,4318317
13629,Dog,8,Miniature Pinscher,None,Male,Brown,None,None,Small,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,6927826
13630,Cat,8,Domestic Medium Hair,None,Female,Black,None,None,Small,Medium,No,No,Yes,Healthy,1,80,Kuala Lumpur,1080756
13631,Dog,5,German Shepherd Dog,Dachshund,Female,Black,Brown,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,550,Kuala Lumpur,3045098
13632,Cat,2,Domestic Short Hair,None,Male,White,None,None,Small,Short,No,No,No,Healthy,1,0,Selangor,9088811
13633,Dog,8,Mixed Breed,None,Female,Brown,None,None,Large,Medium,Not Sure,Not Sure,Yes,Healthy,1,0,Selangor,2187432
13634,Dog,60,Chihuahua,None,Male,White,None,None,Small,Long,Yes,Yes,Yes,Healthy,1,0,Selangor,5587297
13635,Cat,9,Domestic Medium Hair,None,Female,Black,None,None,Medium,Medium,No,No,No,Healthy,1,0,Johor,7101297
13636,Dog,4,Mixed Breed,Golden Retriever,Male,Golden,None,None,Medium,Short,Yes,No,No,Healthy,1,300,Selangor,4975372
13637,Dog,8,Mixed Breed,None,Male,Brown,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,1487323
13638,Cat,6,Domestic Medium Hair,None,Mixed,Black,Yellow,White,Medium,Medium,No,Yes,No,Healthy,4,0,Selangor,6319054
13639,Dog,24,Mixed Breed,None,Male,Brown,None,None,Large,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,7013895
13640,Dog,1,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,8830400
13641,Cat,1,Domestic Medium Hair,Persian,Mixed,Black,Gray,White,Small,Medium,No,Yes,No,Healthy,3,150,Selangor,4746435
13642,Cat,1,Domestic Short Hair,None,Mixed,Black,Brown,White,Medium,Short,No,No,No,Healthy,4,0,Kuala Lumpur,3884152
13643,Dog,2,Mixed Breed,None,Male,Brown,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,4830875
13644,Dog,2,Mixed Breed,None,Female,Brown,White,None,Small,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,329831
13645,Cat,4,Domestic Short Hair,None,Male,Black,Brown,White,Small,Short,No,Yes,No,Healthy,1,10,Kuala Lumpur,5723109
13646,Dog,72,Golden Retriever,None,Male,Golden,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,30,Selangor,6614945
13647,Dog,4,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,5056633
13648,Dog,9,Terrier,Mixed Breed,Male,Brown,Golden,None,Small,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,2285316
13649,Dog,2,Mixed Breed,None,Female,Brown,Cream,White,Small,Medium,Yes,Yes,Yes,Healthy,2,200,Selangor,1883951
13650,Dog,12,Mixed Breed,None,Female,White,None,None,Small,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,469772
13651,Cat,5,Domestic Short Hair,None,Female,Black,White,None,Medium,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,9216749
13652,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,No,Yes,Yes,Healthy,1,0,Selangor,5296386
13653,Dog,2,Labrador Retriever,Mixed Breed,Female,Black,Brown,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,1096481
13654,Cat,3,Domestic Short Hair,None,Female,Black,White,None,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,8776175
13655,Cat,3,Domestic Short Hair,None,Male,Yellow,White,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,7200930
13656,Dog,12,Mixed Breed,None,Female,Brown,White,None,Small,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,19589
13657,Dog,60,Silky Terrier,Mixed Breed,Female,Golden,Cream,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,2396607
13658,Dog,2,Mixed Breed,Mixed Breed,Male,Black,Brown,White,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,151446
13659,Cat,1,Tabby,None,Mixed,Black,Brown,Golden,Small,Medium,No,No,No,Healthy,5,50,Selangor,7317538
13660,Dog,1,Rottweiler,Mixed Breed,Mixed,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,8,150,Selangor,9326566
13661,Cat,12,Siamese,Domestic Medium Hair,Female,Black,Gray,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,199859
13662,Cat,3,Domestic Medium Hair,None,Male,Black,Gray,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,9558312
13663,Dog,2,Black Mouth Cur,Mixed Breed,Male,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,1,100,Kuala Lumpur,7436111
13664,Dog,2,Mixed Breed,None,Mixed,Black,White,None,Medium,Medium,No,No,No,Healthy,5,8,Johor,1057062
13665,Dog,120,Doberman Pinscher,German Shepherd Dog,Male,Black,Yellow,None,Large,Short,Not Sure,Not Sure,No,Serious Injury,1,0,Pulau Pinang,6205157
13666,Cat,15,Tabby,Tabby,Female,Yellow,None,None,Medium,Short,Yes,No,No,Healthy,3,0,Sabah,9315846
13667,Dog,1,Mixed Breed,Mixed Breed,Mixed,Brown,Cream,White,Large,Short,No,No,No,Minor Injury,6,0,Selangor,2855695
13668,Cat,2,Domestic Short Hair,None,Male,Black,None,None,Small,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,4186907
13669,Cat,10,Tabby,None,Male,Black,White,None,Large,Long,Not Sure,No,No,Healthy,1,0,Selangor,1571473
13670,Cat,12,Bengal,Siamese,Female,Gray,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,6270786
13671,Cat,12,Domestic Short Hair,None,Male,Black,White,None,Large,Short,No,No,No,Healthy,1,0,Selangor,4672080
13672,Cat,2,Domestic Short Hair,None,Mixed,Black,Brown,White,Small,Short,No,Yes,No,Healthy,2,0,Kuala Lumpur,797248
13673,Cat,2,Domestic Short Hair,None,Male,Black,Brown,White,Small,Short,No,No,No,Healthy,3,0,Selangor,9898218
13674,Cat,7,Domestic Short Hair,None,Female,Brown,White,None,Medium,Medium,No,No,No,Healthy,3,0,Kuala Lumpur,2951462
13675,Dog,2,Mixed Breed,None,Female,Cream,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,1736012
13676,Dog,12,Chihuahua,Mixed Breed,Female,Brown,None,None,Medium,Short,No,No,Yes,Healthy,1,0,Selangor,3865779
13677,Cat,3,Domestic Medium Hair,Domestic Short Hair,Male,Gray,White,None,Medium,Medium,Yes,Yes,Not Sure,Healthy,1,0,Kuala Lumpur,3770341
13678,Dog,1,Spitz,Mixed Breed,Mixed,Black,Brown,None,Small,Short,No,No,No,Healthy,6,0,Selangor,5820014
13679,Cat,1,Domestic Short Hair,British Shorthair,Mixed,Black,Brown,Gray,Small,Short,No,No,No,Healthy,3,0,Selangor,4430474
13680,Cat,21,Calico,Domestic Medium Hair,Female,Black,Brown,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,2789151
13681,Dog,60,Poodle,None,Female,Cream,None,None,Small,Short,Yes,Yes,Not Sure,Healthy,1,0,Selangor,724035
13682,Cat,1,American Shorthair,None,Male,Black,Brown,White,Small,Short,No,No,No,Healthy,1,0,Selangor,6963124
13683,Dog,12,Mixed Breed,None,Male,Black,None,None,Medium,Short,No,Yes,Yes,Healthy,1,0,Selangor,5214979
13684,Cat,2,Persian,Domestic Short Hair,Male,Black,White,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,6845686
13685,Cat,2,Domestic Short Hair,None,Male,Black,Brown,White,Small,Short,No,No,No,Healthy,1,0,Selangor,356139
13686,Cat,3,Mixed Breed,None,Female,Black,Golden,White,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,4123578
13687,Dog,15,Golden Retriever,None,Female,Cream,None,None,Medium,Medium,Yes,Yes,No,Minor Injury,1,300,Kuala Lumpur,1559445
13688,Cat,2,Persian,Domestic Short Hair,Mixed,Black,Golden,None,Small,Medium,Not Sure,Not Sure,Not Sure,Minor Injury,3,0,Selangor,4926397
13689,Dog,29,Spitz,Labrador Retriever,Female,Cream,White,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,2159066
13690,Dog,2,Mixed Breed,Terrier,Female,Black,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,7807090
13691,Cat,11,Domestic Short Hair,None,Female,White,None,None,Small,Short,Yes,Yes,Yes,Healthy,1,50,Kuala Lumpur,7321884
13692,Dog,3,Mixed Breed,None,Male,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,4012280
13693,Dog,1,Mixed Breed,None,Female,White,None,None,Medium,Medium,No,No,No,Healthy,1,0,Pulau Pinang,375792
13694,Dog,14,Terrier,None,Female,White,None,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,4962280
13695,Dog,4,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,789375
13696,Dog,3,Mixed Breed,Rottweiler,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,50,Kuala Lumpur,7002048
13697,Dog,24,Pomeranian,None,Male,White,None,None,Small,Long,Yes,Yes,No,Healthy,1,300,Kuala Lumpur,1484962
13698,Dog,2,Rottweiler,Mixed Breed,Female,Black,None,None,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,5970677
13699,Cat,12,Siamese,None,Female,Brown,Golden,None,Medium,Medium,Not Sure,Not Sure,Not Sure,Minor Injury,1,0,Selangor,5606450
13700,Cat,3,Domestic Short Hair,None,Female,Black,White,None,Small,Short,No,No,No,Healthy,1,0,Selangor,8877565
13701,Dog,2,Mixed Breed,None,Female,Cream,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,286430
13702,Cat,4,Siamese,Domestic Long Hair,Male,Black,White,None,Medium,Medium,Not Sure,Yes,No,Healthy,2,100,Kuala Lumpur,1313865
13703,Dog,12,Mixed Breed,None,Female,White,None,None,Medium,Long,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,3340948
13704,Dog,48,Mixed Breed,None,Female,White,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Johor,5499787
13705,Cat,1,Domestic Short Hair,None,Male,Brown,White,None,Small,Short,No,No,No,Healthy,1,0,Selangor,5924977
13706,Dog,84,Yorkshire Terrier Yorkie,None,Female,Black,Golden,White,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,3547861
13707,Cat,5,Domestic Short Hair,Domestic Medium Hair,Female,Brown,White,None,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,8021354
13708,Cat,12,Oriental Short Hair,None,Female,Gray,White,None,Large,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,9746445
13709,Dog,3,Mixed Breed,None,Male,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,2083895
13710,Dog,2,Border Collie,Rhodesian Ridgeback,Male,Black,Brown,White,Medium,Short,Yes,Yes,No,Healthy,2,0,Selangor,8766821
13711,Dog,2,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,No,No,Healthy,4,0,Negeri Sembilan,9777722
13712,Cat,2,Domestic Short Hair,Tabby,Female,Gray,White,None,Small,Short,No,Yes,No,Healthy,1,0,Selangor,4638045
13713,Cat,7,Calico,Domestic Short Hair,Female,Black,Brown,Yellow,Large,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,1923043
13714,Cat,4,Dilute Calico,None,Mixed,Black,Brown,White,Medium,Medium,No,No,No,Healthy,3,0,Selangor,466328
13715,Cat,3,Domestic Short Hair,Calico,Female,Brown,Golden,None,Medium,Short,Yes,Yes,Yes,Healthy,1,150,Selangor,2334493
13716,Dog,24,Mixed Breed,None,Male,Cream,None,None,Medium,Short,Yes,Yes,Not Sure,Healthy,1,0,Selangor,6701869
13717,Cat,5,Himalayan,Birman,Female,Black,Gray,White,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,5924634
13718,Dog,4,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,7285631
13719,Cat,1,Domestic Short Hair,None,Female,White,None,None,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,9360922
13720,Cat,5,Domestic Short Hair,None,Male,Golden,None,None,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,5978568
13721,Dog,2,Mixed Breed,None,Male,Black,Brown,Golden,Medium,Short,Yes,Yes,No,Healthy,1,0,Perak,133463
13722,Dog,5,Mixed Breed,None,Male,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Pulau Pinang,5662434
13723,Dog,3,Mixed Breed,None,Female,Brown,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,5605161
13724,Dog,2,Mixed Breed,None,Male,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,2086100
13725,Cat,11,Domestic Medium Hair,None,Female,Black,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,7350191
13726,Dog,7,Boxer,Mixed Breed,Female,Brown,Cream,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,2250679
13727,Dog,4,German Shepherd Dog,Rottweiler,Male,Black,Brown,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,9804073
13728,Dog,84,Miniature Pinscher,None,Male,Black,Brown,None,Small,Medium,Not Sure,Yes,No,Minor Injury,1,0,Kuala Lumpur,6033187
13729,Cat,1,Domestic Short Hair,None,Mixed,Yellow,Gray,White,Small,Short,No,No,No,Healthy,3,0,Johor,2424031
13730,Cat,1,Domestic Short Hair,Turkish Van,Female,Black,Cream,White,Medium,Short,No,Yes,No,Healthy,1,30,Selangor,4428222
13731,Cat,0,Domestic Short Hair,None,Mixed,Brown,Cream,White,Medium,Medium,No,No,Not Sure,Healthy,3,0,Kuala Lumpur,519172
13732,Dog,3,Mixed Breed,None,Mixed,Black,Brown,Cream,Medium,Short,No,Yes,No,Healthy,4,0,Kuala Lumpur,2517532
13733,Dog,9,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Pulau Pinang,6212427
13734,Cat,4,Domestic Short Hair,None,Male,Gray,None,None,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,6980121
13735,Cat,21,Tabby,None,Male,Yellow,White,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,1814213
13736,Dog,36,Poodle,None,Male,Black,Gray,White,Small,Short,Yes,Yes,Yes,Healthy,1,300,Selangor,6042824
13737,Dog,48,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,100,Selangor,1662891
13738,Cat,1,Domestic Medium Hair,None,Mixed,Black,Brown,Cream,Medium,Medium,No,No,No,Healthy,5,0,Selangor,3122830
13739,Dog,1,Mixed Breed,Mixed Breed,Male,Black,Brown,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,5783720
13740,Cat,7,Domestic Short Hair,None,Male,Black,Gray,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,8024716
13741,Cat,5,Domestic Short Hair,None,Female,Cream,White,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,4806671
13742,Dog,1,Mixed Breed,None,Female,Black,Brown,White,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,6901652
13743,Dog,2,Mixed Breed,None,Female,Black,Brown,None,Medium,Medium,No,Yes,No,Healthy,1,1,Perak,6492453
13744,Cat,108,American Shorthair,None,Male,Golden,None,None,Medium,Medium,Yes,Not Sure,Yes,Healthy,1,0,Selangor,5351072
13745,Dog,1,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,6241203
13746,Cat,6,Bengal,Domestic Short Hair,Female,Black,Brown,White,Medium,Short,No,No,No,Healthy,2,50,Selangor,4045634
13747,Dog,6,Mixed Breed,None,Male,Golden,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,150,Selangor,9016940
13748,Cat,24,Domestic Short Hair,Domestic Short Hair,Female,Black,White,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,2256547
13749,Dog,1,Mixed Breed,None,Female,Black,White,None,Medium,Medium,No,No,No,Healthy,1,0,Pulau Pinang,3746328
13750,Cat,1,Burmese,None,Male,Black,None,None,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,5326556
13751,Dog,60,Shih Tzu,None,Male,Yellow,Cream,White,Small,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,3149529
13752,Dog,2,Mixed Breed,None,Female,Black,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,2558439
13753,Cat,0,Domestic Short Hair,Domestic Short Hair,Mixed,Brown,Golden,White,Medium,Short,No,No,No,Healthy,5,0,Selangor,8554245
13754,Cat,3,Domestic Medium Hair,Domestic Medium Hair,Female,Black,White,None,Medium,Medium,No,Yes,No,Healthy,1,0,Kuala Lumpur,8129295
13755,Cat,2,Calico,None,Female,Black,Yellow,White,Small,Short,No,No,No,Healthy,1,50,Selangor,7521745
13756,Dog,3,Mixed Breed,None,Mixed,Black,Brown,Cream,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,2,0,Kuala Lumpur,474464
13757,Cat,8,American Shorthair,None,Female,Black,Gray,None,Medium,Medium,No,Yes,No,Healthy,1,0,Pulau Pinang,5408971
13758,Cat,5,Domestic Medium Hair,None,Male,Golden,Yellow,White,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,983661
13759,Cat,3,Domestic Short Hair,None,Female,Black,Gray,White,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,9383580
13760,Dog,2,Mixed Breed,None,Female,Brown,None,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,6837728
13761,Cat,2,Domestic Short Hair,None,Male,Black,None,None,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,2321462
13762,Cat,6,Domestic Short Hair,None,Female,Golden,Cream,White,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,2078948
13763,Cat,3,Domestic Short Hair,Domestic Short Hair,Mixed,Black,Yellow,Gray,Small,Short,No,No,No,Healthy,3,0,Selangor,5296362
13764,Cat,2,Persian,Domestic Medium Hair,Male,White,None,None,Medium,Long,No,Yes,No,Healthy,1,100,Selangor,4153674
13765,Dog,1,Mixed Breed,None,Mixed,Brown,White,None,Small,Short,No,No,No,Healthy,3,0,Johor,5808510
13766,Dog,10,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,2308746
13767,Dog,2,Mixed Breed,None,Female,Brown,Cream,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,5096410
13768,Dog,60,German Shepherd Dog,None,Female,Black,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,500,Selangor,4451542
13769,Dog,60,Rottweiler,Mixed Breed,Male,Black,Brown,None,Large,Medium,Not Sure,Not Sure,No,Healthy,1,0,Selangor,4670638
13770,Dog,2,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,3,0,Kuala Lumpur,8552636
13771,Cat,18,Domestic Long Hair,Domestic Long Hair,Female,Brown,Gray,White,Large,Long,No,Yes,No,Healthy,1,50,Selangor,5715448
13772,Cat,6,Domestic Short Hair,None,Male,Yellow,None,None,Small,Short,No,Yes,No,Healthy,1,0,Selangor,1843509
13773,Cat,7,Domestic Short Hair,None,Female,Brown,Gray,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,8490084
13774,Dog,24,Mixed Breed,None,Male,Black,Brown,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,3164898
13775,Cat,1,Domestic Short Hair,None,Male,White,None,None,Medium,Short,No,Yes,No,Healthy,2,0,Selangor,5663310
13776,Cat,2,Domestic Medium Hair,None,Mixed,Black,Yellow,None,Medium,Medium,No,Not Sure,Not Sure,Healthy,2,0,Selangor,7707362
13777,Cat,5,Siamese,None,Male,Brown,White,None,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,7507519
13778,Dog,1,Jack Russell Terrier,Mixed Breed,Female,Black,Brown,White,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,4555666
13779,Dog,3,Husky,Poodle,Female,Cream,Gray,White,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Kuala Lumpur,7501286
13780,Cat,5,British Shorthair,Domestic Medium Hair,Female,Black,White,None,Medium,Medium,No,No,No,Healthy,1,350,Selangor,5737983
13781,Cat,1,Domestic Short Hair,None,Mixed,Golden,Gray,White,Medium,Short,No,No,No,Healthy,3,0,Selangor,2776996
13782,Cat,3,Domestic Short Hair,None,Female,Brown,Yellow,White,Small,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,460975
13783,Dog,0,Terrier,None,Male,Brown,Golden,None,Small,Medium,Not Sure,Not Sure,No,Healthy,1,0,Selangor,8327843
13784,Cat,4,Tabby,None,Female,Black,Yellow,None,Small,Medium,No,Yes,Yes,Healthy,1,100,Perak,9142902
13785,Dog,60,Poodle,None,Female,White,None,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,878286
13786,Dog,6,Poodle,None,Male,Brown,None,None,Small,Short,Yes,Not Sure,No,Healthy,1,200,Pulau Pinang,1725438
13787,Cat,1,Domestic Short Hair,None,Male,Black,Gray,White,Medium,Short,No,No,No,Healthy,1,0,Negeri Sembilan,499859
13788,Dog,28,Standard Poodle,None,Male,Brown,None,None,Large,Medium,Yes,Yes,No,Healthy,1,0,Selangor,4290855
13789,Cat,3,Tabby,None,Female,Brown,Gray,None,Small,Short,No,Yes,No,Healthy,1,0,Selangor,2807048
13790,Dog,12,Hound,Mixed Breed,Female,Brown,Cream,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,5735568
13791,Cat,1,Tiger,None,Female,Yellow,White,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,2813243
13792,Cat,2,Domestic Short Hair,None,Female,Brown,None,None,Small,Short,Yes,Yes,No,Healthy,1,50,Selangor,3636213
